Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
5ecebec0903b7c5f4b0b0d0fa7b43ae003e2ac1271575593ca0e74943532dcd6,2022-07,Gwent Police,Gwent Police,-2.958090,51.584610,On or near Lime Crescent,W01001607,Newport 015A,Unable to prosecute suspect
0b62ed739fc1bb914f76e076dd7816a250dfe730f40bdc7e6065eb61ae2ff89e,2022-07,Gwent Police,Gwent Police,-2.963714,51.613040,On or near ,W01001628,Newport 001F,Unable to prosecute suspect
6efebd0654101ed232ef0faa3b5aefa12d05b80ebb3a2b08c393b5c2798bc1e4,2022-07,Gwent Police,Gwent Police,-3.061227,51.750884,On or near Shop Road,W01001482,Torfaen 002A,Unable to prosecute suspect
aae7c2be8ccd071868270be2803567857cd8fabfda837d510bc2ac1ff6fdfe6b,2022-07,Gwent Police,Gwent Police,-3.129764,51.722489,On or near Upper Griffin Street,W01001477,Blaenau Gwent 009E,Unable to prosecute suspect
d68dbaf90f2550276c7100cfa55b58249075014cc6d9ecf3767e108bceb69cdf,2022-07,Gwent Police,Gwent Police,-3.026284,51.691712,On or near ,W01001515,Torfaen 006B,Unable to prosecute suspect
5ac98500bb1243f3a236806f45fba7c5538ed3b80f67f44399feb93d31f73c3c,2022-07,Gwent Police,Gwent Police,-3.214249,51.666599,On or near Fair View,W01001388,Caerphilly 007D,Unable to prosecute suspect
28a2a2f7a33b55543b6cd344d955e849e927bd74609f24f1210660326e022101,2022-07,Gwent Police,Gwent Police,-2.971937,51.588245,On or near Rothesay Road,W01001613,Newport 011C,Unable to prosecute suspect
4b377ce92a413be8e92e1675d50f3f48e15b6e55b185f025218a1ec82ba9a4c1,2022-07,Gwent Police,Gwent Police,-3.191881,51.663906,On or near Thorncombe Road,W01001350,Caerphilly 009C,Unable to prosecute suspect
97315c63dc911ae886771be07016cc68069d0a7bd05aff61181b3d8b82342ae8,2022-07,Gwent Police,Gwent Police,-3.218432,51.571864,On or near Station Terrace,W01001425,Caerphilly 024D,Unable to prosecute suspect
9999983acc5867b79340a055a80b6cf829a3982de1d1ec6be05a4b910548b6ad,2022-07,Gwent Police,Gwent Police,-3.230144,51.599454,On or near Llys Cambria,W01001368,Caerphilly 019C,Unable to prosecute suspect
3895c5fb731330c10f2ef4d5bffe5f4485e92fe37f6dafacd9ae85eedb214fb9,2022-07,Gwent Police,Gwent Police,-2.949082,51.585258,On or near Aberthaw Road,W01001609,Newport 015B,Unable to prosecute suspect
556708e15de52c5e3423ab404d604caf55207b3c09789f24d7eab0c6f6fcb854,2022-07,Gwent Police,Gwent Police,-3.089784,51.608907,On or near Thistle Way,W01001410,Caerphilly 016D,Unable to prosecute suspect
94df668f5b003757c14289745b3d5a63088b25fb380b01368ad9f1bddb1bec44,2022-07,Gwent Police,Gwent Police,-3.261756,51.790084,On or near Llwyn Helyg,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
66632887a4afb031c60e98aef7849c2f4c63a28048e9095b50d5026c1b14a2b8,2022-07,Gwent Police,Gwent Police,-2.988617,51.582630,On or near Lower Dock Street,W01001661,Newport 018C,Unable to prosecute suspect
1ed8acb3e0a633b0801e943c7608aacb8d1419132c2e867f78dd0c9691c047f7,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
706b2195cd19459bd3e8a3edd78a2202cdb60d456a5b2c5756412d0526c56d3d,2022-07,Gwent Police,Gwent Police,-3.229018,51.715962,On or near Jubilee Road,W01001384,Caerphilly 002C,Offender given a caution
6fe897260e18ecb96568ea58925ce87a0bd1d03259b48b1268235c96834ab4de,2022-07,Gwent Police,Gwent Police,-3.177420,51.682763,On or near Nant-Gau,W01001390,Caerphilly 006E,Suspect charged
81daedfc7ffa1b8696d2bc310e3db3022f987f93d55d089f3f7ac7929ab1c75a,2022-07,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
33f73ec63620993e95984a69936499bb0ae94472c6f1f967406d280464180d48,2022-07,Gwent Police,Gwent Police,-2.981772,51.587840,On or near Llanwern Street,W01001692,Newport 011E,Unable to prosecute suspect
ca4314090cab6773cf86f9731fe0dfab3f7492198619521a9a3ef18828c1ece2,2022-07,Gwent Police,Gwent Police,-3.206695,51.773470,On or near Alexandra Street,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
36b7e3992195dff3b1b37fc6b894026f3f74d87c89e41d178b450dcde9ec6af8,2022-07,Gwent Police,Gwent Police,-2.857356,51.618963,On or near ,W01001640,Newport 004B,Unable to prosecute suspect
78bcd20dcf5114350c791eac3b3b6cd5c8a0918dd6e9de045a7e86bccfde9531,2022-07,Gwent Police,Gwent Police,-3.064515,51.719430,On or near Pentwyn Road,W01001529,Torfaen 003B,Unable to prosecute suspect
8f3194489bc73a4077c1892123fd4e552bd7ed6482dcd8c434e7829d5057b382,2022-07,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
c0427875d3133fc7581ad6f9cd5dd873cd1e7ef3c0c7f67acda001df7e75557e,2022-07,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
f86c23108f07d672048bf8e026d5800b3060b4241e753501d65583c7751ecf6c,2022-07,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
1e4f57cc1a6682d49fa7b48ec8668960cde6d0ef4d52e8366a0474e5b910a19d,2022-07,Gwent Police,Gwent Police,-3.130930,51.720472,On or near Lower Lancaster Street,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
c58af354d1294242e5539a47cb8c7920b5e6bd3025ed033fc265b5a0d9573a08,2022-07,Gwent Police,Gwent Police,-3.023905,51.822337,On or near Trinity Street,W01001557,Monmouthshire 001C,Unable to prosecute suspect
2187c0dabd3e622be6d4dd372dcc11628bb8ae0df0a715a27939813d54317901,2022-07,Gwent Police,Gwent Police,-3.187253,51.799761,On or near Heol Helig,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
d27e0557a60ef356d81cdadc1dee3d7c55be1b8f20936f3a47d1d9067c636207,2022-07,Gwent Police,Gwent Police,-3.062187,51.724468,On or near ,W01001486,Torfaen 002E,Unable to prosecute suspect
857c7185a26523b03cc46870af2c4ca7403c255107f6407bf71e8c5ee5cb5505,2022-07,Gwent Police,Gwent Police,-3.244319,51.722806,On or near Chapel Street,W01001384,Caerphilly 002C,Unable to prosecute suspect
9bea0400d24cfecf025b148934027104cac4194c9fae4c7979c8f41dc85db8b4,2022-07,Gwent Police,Gwent Police,-3.205243,51.771768,On or near Plantation Row,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
5ec4fad81ad21f2174764e757501bd86e6a610865300f7dd1235b9fec892a4d0,2022-07,Gwent Police,Gwent Police,-2.676078,51.625399,On or near Holly Close,W01001593,Monmouthshire 008E,Unable to prosecute suspect
d31634b64c0c340da89929956860ce72bfeee22f586f1414589d95127067085c,2022-07,Gwent Police,Gwent Police,-2.926464,51.595150,On or near Myra Hess Close,W01001667,Newport 010C,Unable to prosecute suspect
59238a9334d566babc0952919fd591b2430239a6fbe3effa946d173bac4be994,2022-07,Gwent Police,Gwent Police,-3.254306,51.782844,On or near Maple Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
a6392281e06c6007f9bc3c9d661cdd7c36b91b16804580742c3d5bf9bdad1e3e,2022-07,Gwent Police,Gwent Police,-3.287597,51.656187,On or near Llancaiach Court,W01001379,Caerphilly 013C,Unable to prosecute suspect
a330bc14b3645f7c1a145a03699a5cbc6988f245ebf0bf6d676a4b44114701fe,2022-07,Gwent Police,Gwent Police,-2.971531,51.590883,On or near Eveswell Park Road,W01001612,Newport 011B,Unable to prosecute suspect
39f141b858eafe2487031fc820282340bdb3d5983be5086eea1ff8068949627d,2022-07,Gwent Police,Gwent Police,-3.054861,51.642351,On or near Tramway Close,W01001499,Torfaen 011C,Unable to prosecute suspect
2592fbabfc4390ef494a4217c803ff584148585102c6bf38fe09c9c1a0cba578,2022-07,Gwent Police,Gwent Police,-3.009909,51.690105,On or near The High Way,W01001510,Torfaen 005A,Unable to prosecute suspect
193fe1fbd746ddaacfed779b02bb8dc95a57eed00b515300146cff80903201e2,2022-07,Gwent Police,Gwent Police,-3.287052,51.574170,On or near Heol Ty Maen,W01001184,Rhondda Cynon Taf 026A,Unable to prosecute suspect
480322df049064bca49b0e2a49389c1a49cc4ecfb021d1ee95b48206f017e828,2022-07,Gwent Police,Gwent Police,-3.142137,51.598680,On or near Bryn Heulog Terrace,W01001343,Caerphilly 021B,Unable to prosecute suspect
95a4403aed46bbf7c1ed9afffd4dee59f7d7b84ba9997d163de8f58f326b0603,2022-07,Gwent Police,Gwent Police,-2.969483,51.587564,On or near Walmer Road,W01001613,Newport 011C,Unable to prosecute suspect
d9b00d35ccef54e904cd7f7114d0e9323d287da0879df36b06f6387c1408dea5,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
4b43702883dd9c55c4984d10d8afa70789850e2c7da8c4ac20f9294c1e6e2480,2022-07,Gwent Police,Gwent Police,-3.127201,51.675901,On or near Glanshon Court,W01001381,Caerphilly 010B,Unable to prosecute suspect
ef64cf2a230336a9c282edb5512cdaafe7d983988b2f4ecd1e4a86c97a511d15,2022-07,Gwent Police,Gwent Police,-3.220071,51.573267,On or near Cardiff Road,W01001424,Caerphilly 024C,Suspect charged
c007300d2a925f621a1d602557b0e860f93e3e3608527afa03b4b20c718cda0a,2022-07,Gwent Police,Gwent Police,-2.994963,51.593681,On or near Canterbury Close,W01001681,Newport 006B,Unable to prosecute suspect
faa8120c84799b4578887a4335b331a6b4360ed576e420921cbc292c82cbbca2,2022-07,Gwent Police,Gwent Police,-2.976674,51.581633,On or near Tantallus Close,W01001644,Newport 013C,Unable to prosecute suspect
68000ac49ad5ef8811d69f66af12b520aa4b727b589af7d14472d3de2978d48c,2022-07,Gwent Police,Gwent Police,-3.231430,51.604323,On or near ,W01001368,Caerphilly 019C,Unable to prosecute suspect
73187bcb6d758fb8c9ab9a25e23025c8a17712c23756dfeddb950657650c1d0a,2022-07,Gwent Police,Gwent Police,-2.958541,51.590981,On or near Glanmor Park Avenue,W01001608,Newport 008B,Unable to prosecute suspect
14d9cd9fcb98d0360c7d7cfb1bc69a232155bc9319bb2db91dac8888adb30c0c,2022-07,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
58504c16f899aeb6c3051c29411872d4c54406e37d4878d6cb90764fcc841850,2022-07,Gwent Police,Gwent Police,-3.235499,51.643017,On or near Bedwlwyn Street,W01001433,Caerphilly 013E,Unable to prosecute suspect
c9e3c635ca44c28ebe4a5ad286381f5707002dd96da77b2752d0a854780c6e6f,2022-07,Gwent Police,Gwent Police,-3.284543,51.743926,On or near Fochriw Road,W01001406,Caerphilly 001D,Unable to prosecute suspect
671f6862cb7c5d2dee2d8025c635c6bb9ad320f31910c344ff8340c587c7b167,2022-07,Gwent Police,Gwent Police,-2.920314,51.715001,On or near Prioress Mill Lane,W01001560,Monmouthshire 006C,Unable to prosecute suspect
b87d10ba730b10dd164c8fba866288a7fda001c038a7129e043998e17c3519ab,2022-07,Gwent Police,Gwent Police,-2.962321,51.580619,On or near Downing Street,W01001648,Newport 015G,Unable to prosecute suspect
9cc2359bdda18b61b74e7f4d404c62d92f359a04fcdafb282bd7916fa20732d5,2022-07,Gwent Police,Gwent Police,-3.211286,51.577710,On or near Trevelyan Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
b1e4b4513a7403c2566e06978aa80bdc0029159feaac16114491bb7bf1949d75,2022-07,Gwent Police,Gwent Police,-3.063659,51.577325,On or near Clearwell Court,W01001635,Newport 016A,Unable to prosecute suspect
68b5519546944afd0d104339deaac31430e0cb1504da50f6caca10a399b543d6,2022-07,Gwent Police,Gwent Police,-3.002582,51.714696,On or near Southway,W01001513,Torfaen 005D,Unable to prosecute suspect
571a9326e8452d97154926e637e3a7f095cfc63d98ec00fccd61b3e9f7206e96,2022-07,Gwent Police,Gwent Police,-3.029627,51.677975,On or near South Avenue,W01001516,Torfaen 006C,Unable to prosecute suspect
c3e8315d7993619cadf390de8253ea16f66ca37e4f8b5e144aa4421ba6ef3887,2022-07,Gwent Police,Gwent Police,-3.063659,51.577325,On or near Clearwell Court,W01001635,Newport 016A,Unable to prosecute suspect
359e218d213864ef49b0d41a062cb0ddd4c91fd4be0e17cdbc0ab44e2894da22,2022-07,Gwent Police,Gwent Police,-2.680617,51.640991,On or near Deans Hill,W01001586,Monmouthshire 007D,Unable to prosecute suspect
acd546a1f4177bc17db4c4eefd51490e99b867f4e56bbb8cbad495255fb7ab5a,2022-07,Gwent Police,Gwent Police,-3.040251,51.664466,On or near Maendy Place,W01001539,Torfaen 009E,Unable to prosecute suspect
5104dab04fab63b64382c7995400be28da202836d66d09637a935ac8da465cb2,2022-07,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
f5c7712504cfe886338d669e1d72248bca622caa7cc9c2debb7cdebbe2e1de93,2022-07,Gwent Police,Gwent Police,-3.028610,51.828257,On or near Heol Y Capel,W01001545,Monmouthshire 001A,Unable to prosecute suspect
0681505d680cd6aaf485fcea93657afabc073414beca18e79a5cb60d076d8432,2022-07,Gwent Police,Gwent Police,-3.181588,51.738955,On or near Aubrey Terrace,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
8c22c60446b0f5cee5332e17dc2b05f95d77e6f9e0f4fff9921e943e51c44238,2022-07,Gwent Police,Gwent Police,-3.015025,51.574033,On or near Masefield Vale,W01001630,Newport 017B,Unable to prosecute suspect
0af34f6dab882550a54f65b0d9ccd537ac6345d77e3d44148f725015a74e5539,2022-07,Gwent Police,Gwent Police,-3.020250,51.655875,On or near Plas Craig,W01001519,Torfaen 007A,Unable to prosecute suspect
4341a520246e86c973acc52e9505b93d6f70f80ad676b2e6a7c85e0807045a1b,2022-07,Gwent Police,Gwent Police,-2.943579,51.596192,On or near Clement Atlee Drive,W01001665,Newport 008D,Unable to prosecute suspect
de6a0731b67c3302d09ca607c477a907f7bc3a1db7142499d9b80f13b6f6de9b,2022-07,Gwent Police,Gwent Police,-3.225186,51.585839,On or near ,W01001371,Caerphilly 022A,Unable to prosecute suspect
f6851501feb5a36f10cd20ebc7528ffac9807b399fc88dac7eed4d25608aeec1,2022-07,Gwent Police,Gwent Police,-3.017095,51.567901,On or near St Brides Crescent,W01001634,Newport 019B,Unable to prosecute suspect
bf5ce86f73d2bdfd4ecb8f49b492cf3b6790e2708f74a0b0357ccb9c7943629b,2022-07,Gwent Police,Gwent Police,-3.041952,51.586044,On or near Tydu View,W01001674,Newport 009E,Unable to prosecute suspect
e2e5cb9524135aa60e91119a8d06e0e653e206d1e51865533f3c23c2012110b9,2022-07,Gwent Police,Gwent Police,-2.979338,51.592788,On or near Fairoak Avenue,W01001691,Newport 011D,Unable to prosecute suspect
caea59504f99986ed769bda469575b8374b48d83fdef66ea522864c502a94b4b,2022-07,Gwent Police,Gwent Police,-2.994194,51.584903,On or near Commercial Street,W01001687,Newport 014D,Unable to prosecute suspect
7b88b59f836a2a364782dbee72415ccfe643e7979f8fed5e84005e990e691ebb,2022-07,Gwent Police,Gwent Police,-2.994194,51.584903,On or near Commercial Street,W01001687,Newport 014D,Unable to prosecute suspect
7933181d6797858742bc7d4e659069ea12d0708401cecfa6f31d2c572c34338d,2022-07,Gwent Police,Gwent Police,-3.004534,51.587764,On or near Clytha Park Road,W01001603,Newport 012C,Unable to prosecute suspect
fa3de85dc18fcb3b1af70c5432e0355a360bacf010242f36e4e7dc909854412a,2022-07,Gwent Police,Gwent Police,-3.208262,51.579036,On or near Snowden Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
6fa346269e9b6b992d957a932b44ff571b6afea24bf876695233a3c08796ab93,2022-07,Gwent Police,Gwent Police,-3.018880,51.611540,On or near Parret Road,W01001622,Newport 003F,Unable to prosecute suspect
60ef84aa7c47105a1bb91e1365559205b970b2a4368c909c07554c176b276716,2022-07,Gwent Police,Gwent Police,-3.279268,51.650479,On or near Caerphilly Road,W01001377,Caerphilly 013A,Unable to prosecute suspect
add46e1cedc42aeb631effc66a9976791b10ec971f05452b833d48906dbf6e4d,2022-07,Gwent Police,Gwent Police,-3.042267,51.693086,On or near Mynydd View,W01001496,Torfaen 004B,Unable to prosecute suspect
cc8e116a4bd88c9cca1dafd3822216c86c1bbbdfa6c263548de9d8b12bf73ef7,2022-07,Gwent Police,Gwent Police,-3.043815,51.640859,On or near Teynes,W01001492,Torfaen 012A,Unable to prosecute suspect
f0308b6bb5a7c5b976a86099a427b77cd25869464b0e344926bd91e7df1e04d7,2022-07,Gwent Police,Gwent Police,-2.817657,51.665948,On or near Bluebell Road,W01001590,Monmouthshire 009D,Unable to prosecute suspect
314bb370f583946eec6caa8a98c063a683e277a912aaccf75be91a2b3f6f2207,2022-07,Gwent Police,Gwent Police,-3.029051,51.613654,On or near Itchen Close,W01001621,Newport 003E,Unable to prosecute suspect
a7ebdb69521b5d20c479b115d49d7928b9206678d24081fb5705134fcb5e9f4a,2022-07,Gwent Police,Gwent Police,-3.032907,51.639076,On or near Cefn Milwr,W01001534,Torfaen 012C,Unable to prosecute suspect
e8167dfac085c948a3320f8f950c5e470b42d18faba713679061b7dc7190a010,2022-07,Gwent Police,Gwent Police,-3.126479,51.626364,On or near Gelli-Unig Place,W01001354,Caerphilly 014D,Unable to prosecute suspect
d144a0fcf0aea1be18de9b845c2448ff6f377c9a9f2c166e7e33c784521a8256,2022-07,Gwent Police,Gwent Police,-2.968963,51.591615,On or near Chwarel Court,W01001612,Newport 011B,Unable to prosecute suspect
73f4d7e78a388d4cf9b9521a8974d47b91e7e4af8d0a090b1a169a8154b810cb,2022-07,Gwent Police,Gwent Police,-2.982153,51.584726,On or near Coverack Road,W01001690,Newport 013D,Unable to prosecute suspect
f644f6ada52e8f890eff8f5300f8f9cd1ac70a094fc5a2b1b7038d9a982bb1c8,2022-07,Gwent Police,Gwent Police,-3.254454,51.665277,On or near Church Road,W01001414,Caerphilly 008A,Unable to prosecute suspect
57b50e20a19b7744add603992e347c7a2bd553083982289b97895f3567e12e36,2022-07,Gwent Police,Gwent Police,-2.980714,51.589629,On or near Speke Street,W01001691,Newport 011D,Unable to prosecute suspect
3ed227ce8ae5e04473aa7eeee878b356058e8bff1ca55be6f4b39a04c51ae906,2022-07,Gwent Police,Gwent Police,-2.995594,51.588847,On or near Upper Dock Street,W01001685,Newport 014B,Unable to prosecute suspect
58b939ff0ea1491e7ad6974d6936533da8ce480106b15b0cf51aa3316577611d,2022-07,Gwent Police,Gwent Police,-3.138427,51.700241,On or near Partridge Road,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
58ca1d733f540f7928cdce30b007603024be94df8e5669ad67d118bae679435d,2022-07,Gwent Police,Gwent Police,-3.012045,51.568502,On or near Maesglas Road,W01001633,Newport 019A,Unable to prosecute suspect
4b51acb5d526088c233e315b14ceeefe2d91dd6aac4f2e90cd4c92545baacfd0,2022-07,Gwent Police,Gwent Police,-3.031745,51.707530,On or near The Woodlands,W01001525,Torfaen 003A,Suspect charged
d96c111b0242b4310ba6581da2515edc82c87235f4b8e43c655bea7f287fb501,2022-07,Gwent Police,Gwent Police,-3.201827,51.650722,On or near Maple Close,W01001404,Caerphilly 011D,Unable to prosecute suspect
0377faf9b08dd8e9e470987d4443f51b948c5f232303d4ea1b5963030caf73d6,2022-07,Gwent Police,Gwent Police,-3.129349,51.618622,On or near ,W01001355,Caerphilly 015A,Unable to prosecute suspect
87c27aa7b2c8b8565e3febaa2730ca4f9640b5bc4195c88e23d2aa03fb5714e8,2022-07,Gwent Police,Gwent Police,-3.221735,51.573412,On or near Stockland Street,W01001424,Caerphilly 024C,Unable to prosecute suspect
312254ed37befb582a6e7a36b590386314e2a929ffd3287245e8537d5fcc14c2,2022-07,Gwent Police,Gwent Police,-3.030552,51.676699,On or near Wellfield Lane,W01001516,Torfaen 006C,Unable to prosecute suspect
58c03a670128b42318b173a31c839b94307c58d32b211c674bcf9d935ec0d30b,2022-07,Gwent Police,Gwent Police,-3.266688,51.592726,On or near Coed-Y-Pica,W01001330,Caerphilly 018A,Unable to prosecute suspect
d8e10e5325e985d278d0d946d2f8c00d6f484a4f9b8ed2c553bfd2e694f2410c,2022-07,Gwent Police,Gwent Police,-3.285167,51.759277,On or near Lawn Terrace,W01001375,Caerphilly 001B,Suspect charged
b53ba7edad8ba4a34b3d87227e6fd2aff83f5d2621d1c58775454eeac5a37c7b,2022-07,Gwent Police,Gwent Police,-3.285167,51.759277,On or near Lawn Terrace,W01001375,Caerphilly 001B,Suspect charged
baeb57c29f3eb41b68945e76d10f13c1ac1e0b929ac0c9f590d940713180e009,2022-07,Gwent Police,Gwent Police,-3.011754,51.661280,On or near Edlogan Way,W01001493,Torfaen 008A,Unable to prosecute suspect
29a437bbc42e2d3b90fa7536f6fea9caae06d4d25ecbc3cffb83e10d1c9a8b6e,2022-07,Gwent Police,Gwent Police,-3.209818,51.782429,On or near Harcourt Street,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
281f140f23d9028ee6aef87ce996a4c42d1deee231b4d7016ba4f4ee4340b44d,2022-07,Gwent Police,Gwent Police,-3.119005,51.617974,On or near Greenmeadow Drive,W01001355,Caerphilly 015A,Unable to prosecute suspect
55d78cc2c5db581755b2f2ed98926d5d07ed748f7726d78544f8bf02a0c534d8,2022-07,Gwent Police,Gwent Police,-2.760267,51.592379,On or near Fernleigh Road,W01001908,Monmouthshire 010G,Unable to prosecute suspect
f71d7a2edf6068e077d3a77d33efefcb1362a43450310319e8f93f73c43cdfc5,2022-07,Gwent Police,Gwent Police,-3.202183,51.653811,On or near Broadmead,W01001402,Caerphilly 011B,Unable to prosecute suspect
659b2c78da49992f9e69b75dec38a798da64cf63fde3f1f7c010aa125a9f7412,2022-07,Gwent Police,Gwent Police,-3.028480,51.816619,On or near ,W01001564,Monmouthshire 003D,Unable to prosecute suspect
dc0046f86817a82e7234c65608dd57e5bb69b10a446d14afad1d28f1823eaa8b,2022-07,Gwent Police,Gwent Police,-2.993864,51.580347,On or near Herbert Street,W01001662,Newport 018D,Unable to prosecute suspect
0417e48fa28737afbfb287b67a4bb150a5aabbaa915ae9501bfd0464a8cc00d7,2022-07,Gwent Police,Gwent Police,-3.023333,51.555906,On or near ,W01001688,Newport 019C,Unable to prosecute suspect
41ffa55889fae641aa5b134afd861a10ba9d494b573d72bea3194304ccb8b997,2022-07,Gwent Police,Gwent Police,-3.141314,51.675774,On or near Mining School Close,W01001359,Caerphilly 006D,Unable to prosecute suspect
fd437e4d11b27a83910044e024a57006047e14f85d8933476be2f532bb3e9eef,2022-07,Gwent Police,Gwent Police,-3.171905,51.591265,On or near Danygraig,W01001345,Caerphilly 021C,Unable to prosecute suspect
2fc046f4c754754be3d2ebd63b30033c342b4fb2b69226ef64431802a6a2cb70,2022-07,Gwent Police,Gwent Police,-3.206559,51.584494,On or near Llys-Y-Fedwen,W01001421,Caerphilly 022E,Unable to prosecute suspect
478e216af3933dd92bc83fe2208ac622a9057188d6c0794f8602decd4ae11a43,2022-07,Gwent Police,Gwent Police,-3.051063,51.657464,On or near Leadon Court,W01001536,Torfaen 009C,Unable to prosecute suspect
db54f8fc866dc8cc67072b59a15f67c0e1a394edd3f9adf6fa67e2acac906230,2022-07,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
3ad385a80f944e40f16f8d0fd7aab3ebf23e92d4766ab6f82067e698a7b42fad,2022-07,Gwent Police,Gwent Police,-3.044111,51.583903,On or near Ebenezer Drive,W01001671,Newport 016D,Suspect charged
d4fc2833e1cc52d6aa36a1e1dc20fbd97eeb7d47568d8d63744caca58b1e7713,2022-07,Gwent Police,Gwent Police,-3.021638,51.651323,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
904c93f80b12bf4845f8d2bd2a7fd653021976f5a06e2b80072ca9c82186d746,2022-07,Gwent Police,Gwent Police,-2.977995,51.604191,On or near Haisbro' Avenue,W01001678,Newport 005D,Unable to prosecute suspect
5d8369a22b8830b6d35a49d2c31b0030f6dd76a427a8afdd02c225029dab8688,2022-07,Gwent Police,Gwent Police,-2.965141,51.583617,On or near Somerton Park,W01001643,Newport 013B,Unable to prosecute suspect
5f009e07d70b2695ff802589d7c3c97547b1f2548265ef6adfe2be67c66b1149,2022-07,Gwent Police,Gwent Police,-3.295612,51.736962,On or near Coronation Crescent,W01001361,Caerphilly 002B,Unable to prosecute suspect
2d921fd71d8ffc51d7205f5891d40e9e87ade7910a7547048f93578c73f081c1,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
ae474b3d711dba3312c81ec94ded80bae779133e6986615d57f8a47643707b64,2022-07,Gwent Police,Gwent Police,-2.978714,51.589250,On or near Wharf Lane,W01001691,Newport 011D,Unable to prosecute suspect
cd547badbea777aefa7356b15b97b9936e5ff341a4fe79ff021e52b617c0a1eb,2022-07,Gwent Police,Gwent Police,-2.951607,51.588664,On or near Aberthaw Close,W01001610,Newport 015C,Unable to prosecute suspect
27fb0945817a2efd7fd6d8cd215c5211ca93a0ab9640fed727dc9c5c554f86d7,2022-07,Gwent Police,Gwent Police,-2.963988,51.617759,On or near Bellin Close,W01001628,Newport 001F,Unable to prosecute suspect
199d2ea347b47a76f0124eed13aee57d91d674ff7cab1e27a105a1437d3cd46a,2022-07,Gwent Police,Gwent Police,-3.383195,51.765186,On or near Birch Grove,W01001299,Merthyr Tydfil 008A,Unable to prosecute suspect
309564b243354027acf0a1c4f7db784a38fa6912d38735ac669016b25c8492f4,2022-07,Gwent Police,Gwent Police,-3.148711,51.697183,On or near Marshfield Road,W01001358,Caerphilly 006C,Unable to prosecute suspect
9820f33f3307a314a0416a2977b6f1b52ffc009fb5137da5d0db607976e7e63d,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
cf08e9458565e2c8007d24eb8c6fd02ca11540e36a056bdd532f5d24fe9938ee,2022-07,Gwent Police,Gwent Police,-2.718892,51.811255,On or near Monnow Keep,W01001553,Monmouthshire 004B,Suspect charged
08d7c2511d24c96339c1dc84c9c17fce59d0d81b9cf0a23a90e30057957b8383,2022-07,Gwent Police,Gwent Police,-2.961461,51.597287,On or near Lavery Close,W01001614,Newport 005A,Unable to prosecute suspect
386ee4c3d13ee23c228e961048da7d6890fb6473bb4f28b46101a67678ad4745,2022-07,Gwent Police,Gwent Police,-3.202131,51.776277,On or near Ebbw Vale Town,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
6d7c8f416ef8b5f17a23401717eda78e126e0f19b5912c51bc1926b16acdf0aa,2022-07,Gwent Police,Gwent Police,-3.038477,51.700034,On or near Clarence Street,W01001524,Torfaen 004D,Unable to prosecute suspect
f032dcf23c6cd357fa34f6d813a5250e608da9d6c89d4e7e11a2303bfa1192b0,2022-07,Gwent Police,Gwent Police,-3.031745,51.707530,On or near The Woodlands,W01001525,Torfaen 003A,Unable to prosecute suspect
