Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
50e39eccdd8afa6bfb5550662e37e1a51614e3e30a9b6ffb72c186920d7c736a,2022-08,Gwent Police,Gwent Police,-2.781838,51.588380,On or near Caldicot Road,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
b5425a958dce0ae3c23e89b654d1cbb8da1d28af6a2f12508dd09d928ada5b84,2022-08,Gwent Police,Gwent Police,-3.010297,51.574920,On or near Lyndhurst Avenue,W01001629,Newport 017A,Investigation complete; no suspect identified
9c1e0b0a4cbebf022b4b02543fd458a9d259b051c383d6c070e29244fb815d58,2022-08,Gwent Police,Gwent Police,-3.286919,51.765875,On or near Rowan Place,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
8fa5de77d65733c6f4bc1ae3021fd94ef395d92b26ae9dc31d20d2e43c071d8e,2022-08,Gwent Police,Gwent Police,-3.241639,51.686283,On or near Heol Cae-Derwen,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
2fc89ec52860dd48dc8ad7a68615ba46ff0041220f495962019f08afc2e1aed9,2022-08,Gwent Police,Gwent Police,-3.007979,51.582367,On or near Stow Park Crescent,W01001629,Newport 017A,Investigation complete; no suspect identified
00fce82cc342aaab4ea95d8292a11d4ac1e192ff74963a4edefdaed121bffd6b,2022-08,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
6db0f6b2525d970a1564df8b150dc5621ec01cb9e28d5aeb8af7eac4e933e380,2022-08,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
85cfca1b8d9d763828f84bc00bdc9b6f6a3b9439431e16742a5bbf0dd77a3bc7,2022-08,Gwent Police,Gwent Police,-2.715498,51.812229,On or near Agincourt Square,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
5053481c2bf3309ebed0dbe39028d63b98d6bc8cdfb7ed8f8877439c7fce051a,2022-08,Gwent Police,Gwent Police,-3.245955,51.772836,On or near ,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
860346a46bb01e2a1a2a1467ad6636a191fccb0755b33b34ba88893c5b7d6b25,2022-08,Gwent Police,Gwent Police,-3.043345,51.705961,On or near Clos Afon Llwyd,W01001524,Torfaen 004D,Investigation complete; no suspect identified
d9a42220b88b60cc0d45cf681daff8b485fb6acd470ff572e17b9a2adedeafac,2022-08,Gwent Police,Gwent Police,-2.891024,51.773509,On or near ,W01001566,Monmouthshire 005A,Investigation complete; no suspect identified
135d01c22d8e1ede2891a69447b8ba7774660cfc45819912e3d3581fcc22d04d,2022-08,Gwent Police,Gwent Police,-2.993675,51.600130,On or near The Turnstiles,W01001683,Newport 006D,Investigation complete; no suspect identified
afb9c5614f1a633f24f48738618f778293ff191ad88a48620885da387e7dc38b,2022-08,Gwent Police,Gwent Police,-3.026318,51.817443,On or near Riverside Drive,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
3a51fbc642aba8cfbde9a2d7ff6e08b8a95358e652136e66ba07a5972915524e,2022-08,Gwent Police,Gwent Police,-2.944812,51.584655,On or near Balfe Road,W01001609,Newport 015B,Investigation complete; no suspect identified
9c64b05d9763df89e808077c025a32a0a83fc2782a4e9a9d55e0444cbb10d427,2022-08,Gwent Police,Gwent Police,-3.033821,51.664028,On or near Crown Close,W01001522,Torfaen 007D,Investigation complete; no suspect identified
419024c9ca79d1dd4ca72d89fa098ccb42fd0cdfdfa3892f92385d7125384a83,2022-08,Gwent Police,Gwent Police,-2.975578,51.595175,On or near Radnor Road,W01001679,Newport 007D,Investigation complete; no suspect identified
ff4c377e38b65776f03668bb705d3fa4bbfc6fcd36377fc74a0e55125a415fb5,2022-08,Gwent Police,Gwent Police,-2.983012,51.592433,On or near Bristol Street,W01001692,Newport 011E,Investigation complete; no suspect identified
a89dde753c8e7908f174e45f50c5049fa6306eb444be1d7993673bbe6954722d,2022-08,Gwent Police,Gwent Police,-3.236213,51.717029,On or near Cross Street,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
c848e79f9e3e7b38b6149faeef788c4f9d4c9e1815af1c868be35fd5ebf9e403,2022-08,Gwent Police,Gwent Police,-2.989020,51.594577,On or near Collier Street,W01001676,Newport 007B,Investigation complete; no suspect identified
9e14403d1a3eda630dc1ca580dd2692258eb40c8881c2232a8c20e4906dadd33,2022-08,Gwent Police,Gwent Police,-3.294408,51.648658,On or near Heol Morien,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
6da0a7461175707e0832330b49d05b061c0947241091ed01450ab95d01079f79,2022-08,Gwent Police,Gwent Police,-3.213755,51.780573,On or near Islwyn Close,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
2c4c42b639491c56c2af513380c4c2c21629f4d5c60310709c702e639116bdd9,2022-08,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
8e65319a00e4b1d58ba0f954070dab334d56aba87c43d44539e052af053defa7,2022-08,Gwent Police,Gwent Police,-3.158967,51.776873,On or near Pant View,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
c9ec530bc5454375e5f70b5e2b9df74824cc34ca198c9d4db4513f5409a9d74e,2022-08,Gwent Police,Gwent Police,-2.950260,51.577381,On or near Fosse Close,W01001646,Newport 015E,Investigation complete; no suspect identified
795bc283d275a3bac1dd69e7be414a195a579ccf7b277a61b1495d9bdd947fb3,2022-08,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
68e109ed23658f624bd9a4cfa2ac49aa89529f7a85c7e0c1eac47747add6c42f,2022-08,Gwent Police,Gwent Police,-3.218354,51.573807,On or near Windsor Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
6e4b7e5538c29920da15e034782de19cb11d94a8a471187b3d7b84fc1ba4e0c1,2022-08,Gwent Police,Gwent Police,-2.979764,51.589754,On or near Probert Place,W01001692,Newport 011E,Investigation complete; no suspect identified
3481778daf722acacd7380f428be7a0a368fbb3c806f24e7fd84ee9ce173e13c,2022-08,Gwent Police,Gwent Police,-3.229414,51.682527,On or near Aeron Place,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
dad9784679c83763ea0ea81d52afb3e5542f7b1af20fdf8efd6223c50c086b9e,2022-08,Gwent Police,Gwent Police,-3.010297,51.574920,On or near Lyndhurst Avenue,W01001629,Newport 017A,Investigation complete; no suspect identified
e8eca8e638256c88e444aa45e960643c135b0bced2fbc23cf97acc13060d5fb6,2022-08,Gwent Police,Gwent Police,-3.019523,51.638303,On or near The Close,W01001504,Torfaen 013A,Investigation complete; no suspect identified
61c65f72e4a3d7266ad0a4de13035ccab3c1c6f0051a3ad9de19d6540c5db998,2022-08,Gwent Police,Gwent Police,-2.717867,51.810659,On or near Monnow Street,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
ac30fab3d0b02c7f3a657502bf5b832b28a7f51c0faa88872a03f7b4982d8058,2022-08,Gwent Police,Gwent Police,-3.215492,51.783702,On or near Council Street,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
2155bc56bb59de1f00e1b07606c08adc22d92a3842787afeac1bfbcfa156a6fe,2022-08,Gwent Police,Gwent Police,-3.221414,51.573829,On or near St Fagans Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
ac014f5398a4e0f82e751df89e02ddd45894c5ac2bdb0cb7c01073b057a88f4c,2022-08,Gwent Police,Gwent Police,-3.129663,51.635910,On or near Newport Road,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
8454770067d96bad43570029c8a782a3d8ae9b08f7ba03cd1b6cfdc2dde80276,2022-08,Gwent Police,Gwent Police,-3.255487,51.663423,On or near Dan-Y-Gaer Road,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
54b34e711ce233d24b8c59caa3baf5b4e032509d5464b46f2b367cf96d022632,2022-08,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Investigation complete; no suspect identified
1fe07e3fd386a1cfc65066a122ad51253549ed6992329fffc5a8c978dd352291,2022-08,Gwent Police,Gwent Police,-3.119100,51.818188,On or near Church Road,W01001561,Monmouthshire 003A,Investigation complete; no suspect identified
2b9adfa07341e487f4bff4e347ef407616223733530cba605140c2f6adf43998,2022-08,Gwent Police,Gwent Police,-2.778043,51.586787,On or near Westway,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
49cd7e9b407df44e442fd48c7aa2a3d03dcb9242404585466b72e35ca07322d6,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Investigation complete; no suspect identified
d9b9965ead3540730f4846518e51a1bd1837243e1faf8ddbd8b37ef8f67e24d5,2022-08,Gwent Police,Gwent Police,-2.959127,51.613303,On or near Lansdowne Road,W01001623,Newport 001A,Investigation complete; no suspect identified
86036bd0ff7e2b1ac8ebbe2d5339a74beceba82a97efb157af5dd8189cb4a373,2022-08,Gwent Police,Gwent Police,-3.208546,51.592476,On or near Greenway,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
ce0fbeb2ac7847e0d85dcae585efab7501d5cf4c77edd9143be8505bb6520cc0,2022-08,Gwent Police,Gwent Police,-2.969278,51.596243,On or near Westray Close,W01001616,Newport 005C,Investigation complete; no suspect identified
58b30f5ae3ada373c749eadffafed15038faf99461310522f39908213274466e,2022-08,Gwent Police,Gwent Police,-3.259902,51.742790,On or near The Green,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
54b09d3e939a516ab50619e2a2e8c48b92e578703baf503bbc714efaefb10db2,2022-08,Gwent Police,Gwent Police,-3.043011,51.665664,On or near Rhiw Melin,W01001537,Torfaen 007E,Investigation complete; no suspect identified
3a77174b08357f035f1dc1544256367356bf36d03f010d25d8ceda10e7ef294c,2022-08,Gwent Police,Gwent Police,-3.240959,51.767170,On or near ,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
292bd6bd84930220fadf4053794243bd743f29573da16163919fd3cba080905a,2022-08,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Investigation complete; no suspect identified
09bc8ee1f88825d37f286dd0503cdb188fd72530388dd5be31fff98662a8303e,2022-08,Gwent Police,Gwent Police,-3.013802,51.578081,On or near Melfort Road,W01001630,Newport 017B,Investigation complete; no suspect identified
861fdf5c6cc4c0e2c76b62285e3ca8f30c111917ab51b4ca2a7bb259a27ae145,2022-08,Gwent Police,Gwent Police,-2.955069,51.609892,On or near High Street,W01001623,Newport 001A,Investigation complete; no suspect identified
b039ccb319e6a6c499838ccdfef75aa46eb5cfa56f30f138bdd71430d0aaeb76,2022-08,Gwent Police,Gwent Police,-2.995603,51.579361,On or near Rutland Place,W01001662,Newport 018D,Investigation complete; no suspect identified
05f74543b427e51753b887212cc97f23f7a989ff16e65e358298478b06ff5728,2022-08,Gwent Police,Gwent Police,-3.072794,51.606132,On or near Mountside,W01001407,Caerphilly 016A,Investigation complete; no suspect identified
8d6e08d0c4563378897db4d7f780c5859a50ae7b8b814e3d92377083fda483e0,2022-08,Gwent Police,Gwent Police,-2.971192,51.616953,On or near Fairfield Close,W01001626,Newport 001D,Investigation complete; no suspect identified
e4b098ecc0bb4eb01a2131ffde728460a4992455bba8523da211ae07f57dfac0,2022-08,Gwent Police,Gwent Police,-3.194598,51.666594,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
88467e301de6bc6198d5214a21da6f54954a1663ced28026d32b8411d234e7d8,2022-08,Gwent Police,Gwent Police,-3.041054,51.642097,On or near Heol Y Groes,W01001492,Torfaen 012A,Investigation complete; no suspect identified
6f1d45dafa00c70352a5ca094cf2e35f210e98565f061dd327344d3f226bbc37,2022-08,Gwent Police,Gwent Police,-3.047231,51.649262,On or near Littledene,W01001503,Torfaen 009B,Investigation complete; no suspect identified
4c7dd37d54adcbb6ff061ebe0285bd2943da68f5f17d591818eeb02f525fc6c0,2022-08,Gwent Police,Gwent Police,-3.017427,51.820757,On or near Plantagenet Close,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
6346d48e869294fc9f6f8807de52b914bf6798328794dc07937897c2402236f0,2022-08,Gwent Police,Gwent Police,-2.979496,51.590736,On or near Fairoak Terrace,W01001692,Newport 011E,Investigation complete; no suspect identified
faa04fb39c51be12f40c1bb0c90f4c7ad6eb989a32b614108aed4b9e8cf1f9cb,2022-08,Gwent Police,Gwent Police,-2.995594,51.588847,On or near Upper Dock Street,W01001685,Newport 014B,Investigation complete; no suspect identified
637e79f7e5bbc3cb89cebeba3495376abe40bc7077a3fc85390300fd3f17c339,2022-08,Gwent Police,Gwent Police,-3.037727,51.699510,On or near ,W01001524,Torfaen 004D,Investigation complete; no suspect identified
6e788a90772d4bc85423c7728e2de8ab6ae85bc138d85893129e522f6c68b80b,2022-08,Gwent Police,Gwent Police,-3.183996,51.790038,On or near Golf Road,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
913e87e96fb8a2a02ff4506c5b06f9119bf5ccf71bc45102f8de240ee7776289,2022-08,Gwent Police,Gwent Police,-3.040251,51.664466,On or near Maendy Place,W01001539,Torfaen 009E,Investigation complete; no suspect identified
8d3bab83dc20ac66a72d09d073fdacaf0ff9d5a969c0453aba77f3353f6a783e,2022-08,Gwent Police,Gwent Police,-3.203778,51.796761,On or near Frost Road,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
61af40d0af88a3b743130dfec4ad2cd5b83cacba8c0f715c5eb1d912fa71215b,2022-08,Gwent Police,Gwent Police,-3.041093,51.577528,On or near Park View,W01001637,Newport 016B,Investigation complete; no suspect identified
ff94d5d31f6ebe40b053646274b1c99935e01c5b568bebe8cc07062b2777311d,2022-08,Gwent Police,Gwent Police,-3.178734,51.677095,On or near Llwyn-On Road,W01001391,Caerphilly 006F,Investigation complete; no suspect identified
12f30f76a71cb5d91f729d69ba1065eb4b9b973bd42d395450b35713930c5fac,2022-08,Gwent Police,Gwent Police,-2.949342,51.580392,On or near Longmeadow Court,W01001646,Newport 015E,Investigation complete; no suspect identified
682f1ec35c7f7d9f971397907356b38b0c6ea9a4f06dc589eb640d446fd09387,2022-08,Gwent Police,Gwent Police,-3.145437,51.704471,On or near Glandwr Street,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
dc0877692b024153437cbbdeff4f47eb3eb4c951ee269fe58e94bd5fb9a9bb1b,2022-08,Gwent Police,Gwent Police,-2.980379,51.595512,On or near Morden Road,W01001675,Newport 007A,Investigation complete; no suspect identified
226b3aefc726a46c2644fe2a6a95749a40d3c85bf44d03193d11b95f3fc1ff6b,2022-08,Gwent Police,Gwent Police,-3.249848,51.788341,On or near Head Of The Hill Court,W01001472,Blaenau Gwent 003A,Investigation complete; no suspect identified
56f9f9501bdb145ff95e92b0393babd71cd6a7e80eaa6af4f0da6bae4f542b14,2022-08,Gwent Police,Gwent Police,-2.926838,51.750187,On or near Black Bear Close,W01001566,Monmouthshire 005A,Investigation complete; no suspect identified
6b300ba12d013a608a9e37cd20150178c0155d4332399daa0036aabe359c3ad8,2022-08,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Investigation complete; no suspect identified
1092f261e1368e50732ed59976cf4960ef47922ea4f5a7d4d9594c0a4b384966,2022-08,Gwent Police,Gwent Police,-3.021096,51.572605,On or near Macaulay Gardens,W01001632,Newport 017D,Investigation complete; no suspect identified
e021d16fbb913b3dadd95e7beea88ddfa569e206955f211e900f6a829444dd67,2022-08,Gwent Police,Gwent Police,-3.028634,51.698637,On or near ,W01001524,Torfaen 004D,Investigation complete; no suspect identified
f30141825de957a35b008842da44e357eef6988547b22d1765304b7f9bb8daca,2022-08,Gwent Police,Gwent Police,-3.013620,51.582237,On or near West Park Road,W01001605,Newport 014A,Investigation complete; no suspect identified
f05c1091361ace8451e70f85412282407c5b01a47989652db226964c3bd55f7d,2022-08,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Investigation complete; no suspect identified
4b3f032b760275dc54b75a002de128278ed2141fbe238c27bf4b62535db4fa52,2022-08,Gwent Police,Gwent Police,-3.061110,51.818770,On or near North View,W01001569,Monmouthshire 003E,Investigation complete; no suspect identified
1101e35f0dc0fa47d3c9be3bdc82d3ef9d53614cd6c042f2cdc08c76c56ed2c8,2022-08,Gwent Police,Gwent Police,-3.220082,51.579597,On or near Maes-Y-Felin,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
302309a24bd43a099167e75277432bfae8c2f5ddc785a29cc498fd38218b2179,2022-08,Gwent Police,Gwent Police,-3.168872,51.802868,On or near Rhyd Clydach,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
e1b41cb6649efa5c5b3b95b5d4e701c3e204ad927f3a5776c6d90faf75f8eb33,2022-08,Gwent Police,Gwent Police,-2.944812,51.584655,On or near Balfe Road,W01001609,Newport 015B,Investigation complete; no suspect identified
6d18de11655b0b24fa6ed2f9fc64b27bce8e943026eaee2b48114acd714c70ad,2022-08,Gwent Police,Gwent Police,-2.995242,51.595873,On or near Tetbury Close,W01001681,Newport 006B,Investigation complete; no suspect identified
07d81f5d37848b89f2c0790b449b25b5643b59008f189c53771db56a8ba794c3,2022-08,Gwent Police,Gwent Police,-3.109082,51.616774,On or near ,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
3ba809ad7fd172aa708c61cae267619e1552bbfdb56833f297ef702e2282efb4,2022-08,Gwent Police,Gwent Police,-3.177672,51.798302,On or near Chapel Street,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
3d23389a5df7991b59b383aa65bba1c2869335823fab569f660c5e4e681eb348,2022-08,Gwent Police,Gwent Police,-3.220082,51.579597,On or near Maes-Y-Felin,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
78fa649ae4c0156f2f4bcbe9d099a57be114671303009c28a4785b58c5fa9a7f,2022-08,Gwent Police,Gwent Police,-3.108527,51.782295,On or near ,W01001489,Torfaen 001C,Investigation complete; no suspect identified
8b04cc4d9587b4b6a219b452ca2829c11c08129adc0800ee7b184e80ed40d69e,2022-08,Gwent Police,Gwent Police,-2.939722,51.596088,On or near ,W01001663,Newport 008C,Investigation complete; no suspect identified
448526a172c17040c09b5775133c3a5907721123e30e6e62e154f152cd14e633,2022-08,Gwent Police,Gwent Police,-3.224305,51.573475,On or near Claude Road,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
aabcc3c879eb84a389da32302de1b9e3e1cc5f7b9088da5c7c726768b3f6d46a,2022-08,Gwent Police,Gwent Police,-3.175130,51.799964,On or near ,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
9c372103e562f92a930f501e94c56eae4afa098fc12ae61aaad02ddaef35eeda,2022-08,Gwent Police,Gwent Police,-3.233692,51.574824,On or near Nantgarw Road,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
7e566abf9fe087aa8e83f9ac046eb28fbac615da5910b1a523e579918769e188,2022-08,Gwent Police,Gwent Police,-3.191475,51.666376,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
9c0a901f0e58f35e189a3484ca511f336a5b708b7a71a0005ade4795ecb56557,2022-08,Gwent Police,Gwent Police,-3.024983,51.824441,On or near Stryd Commercial,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
52ad26f6c2f9d321b879504e42592cc99f6972d26db4f4d37f796b38ac41d460,2022-08,Gwent Police,Gwent Police,-3.199860,51.589922,On or near ,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
889338a56262161aeb39915b6dac0f91cc16bbc9b7aa2676cb0640f1bfe6589e,2022-08,Gwent Police,Gwent Police,-3.245164,51.786718,On or near Grampten Crescent,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
77dcef4b8512f7617498351b05dc4b6e252f702929c547c77b5c69339c67695a,2022-08,Gwent Police,Gwent Police,-3.134782,51.704340,On or near Mount Pleasant Estate,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
76277d2b5c8e8f01ab0e740c9d5532eca7f570df86a002bb4deeb077994f95d1,2022-08,Gwent Police,Gwent Police,-2.943025,51.576424,On or near Seven Stiles Avenue,W01001646,Newport 015E,Investigation complete; no suspect identified
9cc82bc63653745d11a7adac1a888a645eabf9d612f19f2e719367cb011fd303,2022-08,Gwent Police,Gwent Police,-2.970440,51.583726,On or near Hammond Drive,W01001644,Newport 013C,Investigation complete; no suspect identified
60b1556df4a1de4e2ae2694ee94ad195539856ed2e97ede49f7f0e31678f684f,2022-08,Gwent Police,Gwent Police,-3.039572,51.663213,On or near Heol Y Pwca,W01001539,Torfaen 009E,Investigation complete; no suspect identified
8d16e512794c924153556a6c2cae0b3ca5abf3f4cef1384130412b56c44fffe1,2022-08,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
3626ce42c4caeff680a9ea73f3487a8d879c318dbd8044009485247412536a79,2022-08,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Investigation complete; no suspect identified
04fc0f3944dc6c9b54152b0725c08383ad3a9c3351063d261b7a118ed30bad6b,2022-08,Gwent Police,Gwent Police,-3.045205,51.662992,On or near Sycamore Place,W01001538,Torfaen 009D,Investigation complete; no suspect identified
09d4cfcb0c1045af2e4a7985911848219fd7ae1587aab6a89b40e2407a4e0837,2022-08,Gwent Police,Gwent Police,-2.967728,51.580404,On or near Marshfield Street,W01001642,Newport 013A,Investigation complete; no suspect identified
1b7b4886bec1c415c0518a581a520df93a587caec07b2a04754bc77b70ac78aa,2022-08,Gwent Police,Gwent Police,-3.134935,51.728355,On or near Castle Street,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
70829dd6f36599425e920e0f1907a62e817f5a6d8beef15ff01ab0146730c97c,2022-08,Gwent Police,Gwent Police,-2.946149,51.575864,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
7a7064738bbc44700e333b34bde4561dbd79b9f7838b1e28dab2f528c17d8092,2022-08,Gwent Police,Gwent Police,-2.996158,51.578340,On or near Lewis Close,W01001662,Newport 018D,Investigation complete; no suspect identified
31417b9993d4bed0a766d58f41de6f6c1e9c53f975b1de595d46c73a389c5358,2022-08,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Investigation complete; no suspect identified
0226955912b3900d884d64fd46e620aabd34007c0c8877ff7bc137909acec4ed,2022-08,Gwent Police,Gwent Police,-2.972525,51.593465,On or near Crescent Road,W01001616,Newport 005C,Investigation complete; no suspect identified
2914ea7d6441a9aeef186409cadddff94139fbe346c4f967e8c42fe65882eaca,2022-08,Gwent Police,Gwent Police,-3.054139,51.585018,On or near Jubilee Way,W01001672,Newport 009C,Investigation complete; no suspect identified
cc8af0c440cbf3018ca259af5df853ce7b3eb6bd841354f3c5bf373d7d7f98d8,2022-08,Gwent Police,Gwent Police,-3.015164,51.615259,On or near Penny Crescent,W01001652,Newport 002B,Investigation complete; no suspect identified
d2df486d315348115d4cb689485c4e89e191481214c5fababaeaaa2f2cd450f1,2022-08,Gwent Police,Gwent Police,-3.020427,51.825083,On or near Park Road,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
b8219659832ac7fdc1088a4fb2175cd6fb1511558dfd421162de0731f4031470,2022-08,Gwent Police,Gwent Police,-3.194598,51.666594,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
a13c972c91fc2f019c386ea14e79e282d675f94841303a505f5d76a9f8c801fc,2022-08,Gwent Police,Gwent Police,-3.138963,51.730789,On or near Carlyle Street,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
4a6bdf4d68a3856754d6c6f211d1c06feb82c596cc6fe06bcd2fb98da0413a79,2022-08,Gwent Police,Gwent Police,-3.288003,51.655715,On or near Shingrig Road,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
cebe451f5f2be46f97710c620ad875501819d44a7fc8fd6ce7c3b13584085c7e,2022-08,Gwent Police,Gwent Police,-3.193984,51.663579,On or near Albion Terrace,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
3828f163c547beb3a2fe3deb9f70eea07f8e5e415be623e3f104b7bc2d6116d8,2022-08,Gwent Police,Gwent Police,-2.942196,51.585170,On or near Malcolm Sargent Close,W01001668,Newport 010D,Investigation complete; no suspect identified
9cd6b2231e56f90912192a590573f1c1a01989b79f23ccd7b0b285630a1b12cd,2022-08,Gwent Police,Gwent Police,-2.958541,51.590981,On or near Glanmor Park Avenue,W01001608,Newport 008B,Investigation complete; no suspect identified
05e896a5b931691ceef42fb626ccac33a4a35957c38d2d5e9267b1955657789d,2022-08,Gwent Police,Gwent Police,-3.214249,51.666599,On or near Fair View,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
afaa15548c26f94e86bd5b6d44f5eb80fc26c058519c5a2e85ad175f90873af4,2022-08,Gwent Police,Gwent Police,-3.013047,51.583105,On or near Ombersley Road,W01001605,Newport 014A,Investigation complete; no suspect identified
c37bce6d1bc1fd7397ae5e020b9d165352e77f515b5816639c158c7020c49e02,2022-08,Gwent Police,Gwent Police,-3.025355,51.648943,On or near Clomendy Road,W01001528,Torfaen 010D,Investigation complete; no suspect identified
0e8f50a7ffefbb088589160ea315ff6042907b400a95cb095dcc5b2ec379016d,2022-08,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
21bfee1c29d8c87a7a216e3dc5f5809adbe4ee2cb7b991a87c499e289b21b37c,2022-08,Gwent Police,Gwent Police,-3.206593,51.585788,On or near Bro-Y-Fan,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
79d25f3506e0a79f8fae0d349f5247af011765529f2dfa759dc72e5705285175,2022-08,Gwent Police,Gwent Police,-3.034850,51.701154,On or near ,W01001524,Torfaen 004D,Investigation complete; no suspect identified
085a0bbdbcb4508f7e8ce0b1278d5d1223dfd193ea1bc8f145e2c5d4a1e45d7e,2022-08,Gwent Police,Gwent Police,-3.218432,51.571864,On or near Station Terrace,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
4e5d16d366b28f8e0831ad411aa83254190d68739892d93d15c84aa7354a46e4,2022-08,Gwent Police,Gwent Police,-2.984309,51.586335,On or near ,W01001693,Newport 013E,Investigation complete; no suspect identified
eadf4303faaa36b7e849a435eadafc91a479182d2fb5f57196ecbba6680a1fad,2022-08,Gwent Police,Gwent Police,-3.208356,51.805813,On or near Llangynidr Road,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
42b8b1f77482b4fd17e20e8434aa4152358bda5935105cb3aaa043c2bc475f8c,2022-08,Gwent Police,Gwent Police,-3.181941,51.652533,On or near Woodland Road,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
14377a7d1f640964e32a7cff1436d82b04970b1675ab0d3dab408b7e0b728656,2022-08,Gwent Police,Gwent Police,-3.041512,51.650707,On or near Pandy,W01001503,Torfaen 009B,Investigation complete; no suspect identified
9556c2e476095ec0341b0532745bd14509acb16c04c4608436bebb1b04b41c72,2022-08,Gwent Police,Gwent Police,-3.205890,51.667647,On or near Waunllwyn Crescent,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
34574316d714edba5b8088603d7532bd75bedf44e8a5a75e0b3289d30f06b065,2022-08,Gwent Police,Gwent Police,-2.981238,51.597870,On or near Caerleon Road,W01001680,Newport 007E,Investigation complete; no suspect identified
a4c0fd4e456231ef53148b2f28cfc62f4bb084220b499acd1c26b9ecf715c341,2022-08,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
